Royal Albert,51.50849386,0.04519155217,3,E16 2QD
Royal Oak,51.51829438,-0.1888092635,2,W2 6ET
Royal Victoria,51.50905523,0.01797981985,3,E16 1DE
Ruislip,51.57216197,-0.4212204991,6,HA4 8LD
Ruislip Gardens,51.55996023,-0.4092796881,5,HA4 6LG
Ruislip Manor,51.57345162,-0.4128349271,6,HA4 9AA
Russell Square,51.52301305,-0.1245757861,1,WC1N 1LG
Sanderstead,51.34824626,-0.09369414325,6,CR2 0PL
Sandilands,51.37502228,-0.07801222459,6,CR0 5PN
Selhurst,51.39218578,-0.08988466654,4,SE25 6LL
Seven Kings,51.56399334,0.09633399935,4,IG3 8RE
Seven Sisters,51.58336217,-0.07245239206,3,N15 5LA
Shadwell,51.51130016,-0.05690479914,2,E1 2QE
Shenfield,51.63087306,0.3299667099,7,CM15 8JD
Shepherds Bush,51.50453218,-0.2185047537,2,W12 8LH
Shepherds Bush Market,51.50588074,-0.2273860872,2,W12 7JD
Shoreditch High Street,51.52346683,-0.07707301285,1,E1 6AW
Shortlands,51.40560237,0.002781919156,4,BR2 0JA
Sidcup,51.43439844,0.1033297429,5,DA15 7AW
Silver Street,51.61524249,-0.0725753007,4,N18 1QX
Slade Green,51.46774763,0.1905327817,6,DA8 2NX
Sloane Square,51.49235978,-0.1564744555,1,SW1W 8BB
Smitham,51.32245297,-0.1343327085,6,CR5 2JA
Snaresbrook,51.58089127,0.02147835776,4,E11 1QE
South Acton,51.49968586,-0.2702008033,3,W3 0DS
South Bermondsey,51.48767662,-0.05474042069,2,SE16 2PL
South Croydon,51.36275021,-0.09250300195,5,CR2 7PA
South Ealing,51.50164406,-0.3070258402,3,W5 4QB
South Hampstead,51.54147687,-0.1783567825,2,NW8 0DJ
South Harrow,51.56468021,-0.3518795464,5,HA2 8HN
South Kensington,51.49407139,-0.1739086206,1,SW7 2NB
South Kenton,51.57104449,-0.3081285506,4,HA9 8QT
South Merton,51.40324058,-0.2055359274,4,SW20 9JT
South Quay,51.50086361,-0.01844628798,2,E14 9SH
South Ruislip,51.55689035,-0.3991014882,5,HA4 6TP
South Tottenham,51.58040259,-0.07184152678,3,N15 6ND
South Wimbledon,51.41536073,-0.1919601685,4,SW19 1DE
South Woodford,51.59155261,0.02795751168,4,E18 1JJ
Southall,51.50595696,-0.3786967838,4,UB2 4AA
Southbury,51.64843373,-0.05296885916,5,EN3 4HW
Southfields,51.44488334,-0.2065949986,3,SW18 5RJ
Southgate,51.63237586,-0.127755601,4,N14 5BH
Southwark,51.50385363,-0.1057805339,1,SE1 8NW
St Helier,51.38991219,-0.1990002222,4,SM4 6SF
St James Street,51.58060867,-0.03279013185,3,E17 7PJ
St Johns,51.4689753,-0.02322626717,2,SE8 4EW
St Margarets,51.45520603,-0.3213098578,4,TW1 2LH
St Mary Cray,51.39475939,0.1072322709,6,BR5 3SN
St Pancras,51.53055442,-0.1254913679,1,NW1 2QP
St. James's Park,51.49960981,-0.1338643511,1,SW1H 0BD
St. Johns Wood,51.53485443,-0.1740504251,2,NW8 6DN
St. Pauls,51.51483531,-0.09755659157,1,EC2V 6AA
Stamford Brook,51.49445,-0.245231907,2,W6 0SB
Stamford Hill,51.57444761,-0.07665391398,3,N16 5AG
Stanmore,51.61967348,-0.3030848509,5,HA7 4PD
Star Lane,51.52060425,0.004205413555,3,E16 4SR
Stepney Green,51.52199584,-0.04736811196,2,E1 4AQ
Stockwell,51.47215927,-0.1228319086,2,SW9 9AE
Stoke Newington,51.56463762,-0.07232096985,2,N16 6YA
Stonebridge Park,51.54398659,-0.2753860234,3,NW10 0RW
Stoneleigh,51.36336408,-0.2486952957,5,KT17 2JA
Stratford,51.54169258,-0.003737223442,3,E15 1AZ
Stratford High Street,51.53814895,-0.001065939537,3,E15 3PA
Stratford International,51.54480854,-0.008764015446,3,E15 2LZ
Strawberry Hill,51.43974787,-0.3396033459,5,TW1 4PP
Streatham,51.42584588,-0.1323111157,3,SW16 6HP
Streatham Common,51.41898469,-0.1357117862,3,SW16 5NT
Streatham Hill,51.43846038,-0.1276670964,3,SW2 4PA
Sudbury and Harrow Road,51.55449382,-0.3159118203,4,HA0 2HA
Sudbury Hill,51.5573396,-0.3363776928,4,HA1 3RA
Sudbury Hill Harrow,51.55834231,-0.3354322705,4,HA1 3RJ
Sudbury Town,51.55139748,-0.3163290653,4,HA0 2LA
Sundridge Park,51.4133938,0.02037948621,4,BR1 3TR
Surbiton,51.39259957,-0.3043701893,6,KT6 4PE
Surrey Quays,51.49326686,-0.04751558535,2,SE16 2UE
Sutton,51.35950616,-0.1912876509,5,SM1 1JA
Sutton Common,51.37555472,-0.1969055471,4,SM1 3HY
Swiss Cottage,51.54303487,-0.1756121865,2,NW3 6HY
Sydenham,51.42734126,-0.05507428936,3,SE26 5EU
Sydenham Hill,51.4325759,-0.08021582466,3,SE21 7HW
Syon Lane,51.48147473,-0.3264806362,4,TW7 5NT
Tadworth,51.29162789,-0.2359936768,6,KT20 5SP
Tattenham Corner,51.30918134,-0.2425519283,6,KT18 5PR
Teddington,51.42449754,-0.3326909566,6,TW11 9AA
Temple,51.51104062,-0.1137113424,1,WC2R 2PH
Thames Ditton,51.38861611,-0.3382784684,6,KT7 0PA
Theobalds Grove,51.69237259,-0.03473366902,7,EN8 7BG
Therapia Lane,51.38568581,-0.1290027384,6,CR0 3DD
Theydon Bois,51.67255207,0.1029051953,6,CM16 7EU
Thornton Heath,51.39848109,-0.1004187926,4,CR7 8RX
Tolworth,51.37684335,-0.2796057494,5,KT5 9NU
Tooting,51.41989665,-0.1609880929,3,SW17 9JR
Tooting Bec,51.43583808,-0.1596861081,3,SW17 9AH
Tooting Broadway,51.42704916,-0.168670146,3,SW17 0SU
Tottenham Court Road,51.51621089,-0.1310960294,1,W1D 2DA
Tottenham Hale,51.58799779,-0.06017339047,3,N17 9LR
Totteridge and Whetstone,51.63024674,-0.1793398175,4,N20 9QP
Tower Gateway,51.51039265,-0.07439546953,1,EC3N 1JL
Tower Hill,51.51039428,-0.07668679076,1,EC3N 4DJ
Tufnell Park,51.55644081,-0.1377277529,2,N19 5QB
Tulse Hill,51.43979744,-0.1051081236,3,SE27 9BW
Turkey Street,51.67265367,-0.04721547225,6,EN3 5TT
Turnham Green,51.49518197,-0.2545101653,2,W4 1LR
Turnpike Lane,51.59035815,-0.1027906082,3,N15 3NX
Twickenham,51.45025099,-0.3288458378,5,TW1 1BD
Upminster,51.55876333,0.2514152239,6,RM14 2TD
Upminster Bridge,51.55771877,0.2345563112,6,RM12 6PL
Upney,51.53840563,0.1015461606,4,IG11 9LS
Upper Holloway,51.56362332,-0.1290949392,2,N19 4DJ
Upper Warlingham,51.30877226,-0.07746731742,6,CR3 0EP
Upton Park,51.5366282,0.03455625563,3,E13 9AP
Uxbridge,51.54645456,-0.4770871411,6,UB8 1JZ
Vauxhall,51.48573582,-0.1238155529,2,SW8 1SR
Victoria,51.49642397,-0.1439063031,1,SW1E 5JX
Waddon,51.36737927,-0.1173797138,5,CR0 4NA
Waddon Marsh,51.37708297,-0.1179730991,5,CR0 4XT
Wallington,51.36033156,-0.1508494746,5,SM6 0DZ
Waltham Cross,51.68525726,-0.02654979413,7,EN8 7LU
Walthamstow Central,51.58301812,-0.01992611437,3,E17 7LP
Walthamstow Queens Road,51.58154619,-0.02382951314,3,E17 7QZ
Wandle Park,51.37340073,-0.1132389565,5,CR0 4JS
Wandsworth Common,51.44636562,-0.1635225935,3,SW12 8NL
Wandsworth Road,51.47022322,-0.1390232807,2,SW8 4PA
Wandsworth Town,51.4610341,-0.1878956456,2,SW18 1SU
Wanstead,51.57490215,0.02877490047,4,E11 2NT
Wanstead Park,51.55177807,0.02640436378,3,E7 0HU
Wapping,51.50434032,-0.05584640874,2,E1W 3PA
Warren Street,51.52458001,-0.1382639195,1,NW1 3AA
Warwick Avenue,51.52310446,-0.1829388814,2,W9 2PT
Waterloo,51.50314665,-0.1132448466,1,SE1 7NY
Watford,51.65760515,-0.4172555529,7,WD18 7LE
Watford High Street,51.65265375,-0.3916822769,8,WD17 2EG
Watford Junction,51.66388306,-0.3961575012,7,WD17 1ET
Wellesley Road,51.37536755,-0.09751054335,6,CR0 2DD
Welling,51.46477708,0.1017894318,4,DA16 3AT
Wembley Central,51.55186482,-0.2963779064,4,HA9 6AG
Wembley Park,51.56332249,-0.2792281284,4,HA9 9AA
Wembley Stadium,51.55465461,-0.2860320252,4,HA9 8BQ
West Acton,51.51777018,-0.2806427656,3,W3 6UP
West Brompton,51.48732894,-0.1955244115,2,SW5 9JX
West Croydon,51.37855219,-0.1020199266,5,CR0 2TA
West Drayton,51.51007128,-0.4721616897,6,UB7 9DY
West Dulwich,51.44091183,-0.09065829056,3,SE21 8HN
West Ealing,51.51362524,-0.3197685461,3,W13 0NQ
West Finchley,51.60926275,-0.1889026707,4,N3 1NT
West Ham,51.52852552,0.005331807259,3,E15 3BN
West Hampstead,51.54747436,-0.1911121662,2,NW6 2LX
West Hampstead Thameslink,51.54862915,-0.1925231,2,NW6 1XJ
West Harrow,51.57892428,-0.3538322681,5,HA1 4HE
West India Quay,51.50676266,-0.02056804059,2,E14 4ED
West Kensington,51.49010939,-0.2061892935,2,W14 9NL
West Norwood,51.43124113,-0.1031747521,3,SE27 0HS
West Ruislip,51.56958792,-0.4378457196,6,HA4 7WD
West Silvertown,51.50288443,0.02226045199,3,E16 2AT
West Sutton,51.36615016,-0.2046301861,5,SM1 2EH
West Wickham,51.3812842,-0.01456196327,5,BR4 0PY
Westbourne Park,51.52098887,-0.2008681042,2,W11 1AB
Westcombe Park,51.48450889,0.01776009979,3,SE3 7EQ
Westferry,51.50963815,-0.02630872967,2,E14 8AD
Westminster,51.50140161,-0.1249876744,1,SW1A 2JR
White City,51.51223246,-0.2246175233,2,W12 7RH
White Hart Lane,51.60503478,-0.0708558892,3,N17 7RP
Whitechapel,51.51958779,-0.05940607459,2,E1 1BY
Whitton,51.44958823,-0.3576676726,5,TW2 7LG
Whyteleafe,51.30992933,-0.08112082053,6,CR3 0AD
Whyteleafe South,51.30348981,-0.07669817189,6,CR3 0BD
Willesden Green,51.54937331,-0.2223931842,2,NW2 4QT
Willesden Junction,51.53223399,-0.2438947288,3,NW10 4RA
Wimbledon,51.42110787,-0.2066484564,3,SW19 1PS
Wimbledon Chase,51.40953096,-0.2140753938,3,SW20 8DB
Wimbledon Park,51.43458098,-0.1991718915,3,SW19 7DZ
Winchmore Hill,51.63388687,-0.1009024866,4,N21 3NG
Wood Green,51.59745374,-0.1095121543,3,N22 8HH
Wood Lane,51.50965822,-0.2244582013,2,W12 7DS
Wood Street,51.58666994,-0.001939466202,4,E17 3NZ
Woodford,51.60720184,0.03407064066,4,IG8 7QE
Woodgrange Park,51.54905253,0.04458691601,4,E7 8AA
Woodmansterne,51.3190186,-0.1542477809,6,CR5 3HS
Woodside,51.38709769,-0.06533280914,5,SE25 5DP
Woodside Park,51.61786842,-0.1854110631,4,N12 8SE
Woolwich Arsenal,51.48990711,0.06920830765,4,SE18 6HX
Woolwich Dockyard,51.49110779,0.05462674994,3,SE18 5JY
Worcester Park,51.38110452,-0.2455609248,4,KT4 7ND
